id,img_path,label
821,E:\ImageQant\data\generated\images\rec_821.png,0
2324,E:\ImageQant\data\generated\images\rec_2324.png,0
2846,E:\ImageQant\data\generated\images\rec_2846.png,1
519,E:\ImageQant\data\generated\images\rec_519.png,1
679,E:\ImageQant\data\generated\images\rec_679.png,0
3057,E:\ImageQant\data\generated\images\rec_3057.png,1
2076,E:\ImageQant\data\generated\images\rec_2076.png,0
2457,E:\ImageQant\data\generated\images\rec_2457.png,0
4144,E:\ImageQant\data\generated\images\rec_4144.png,0
2409,E:\ImageQant\data\generated\images\rec_2409.png,1
4002,E:\ImageQant\data\generated\images\rec_4002.png,0
1811,E:\ImageQant\data\generated\images\rec_1811.png,0
2767,E:\ImageQant\data\generated\images\rec_2767.png,1
3598,E:\ImageQant\data\generated\images\rec_3598.png,0
2557,E:\ImageQant\data\generated\images\rec_2557.png,0
1046,E:\ImageQant\data\generated\images\rec_1046.png,1
3441,E:\ImageQant\data\generated\images\rec_3441.png,0
2309,E:\ImageQant\data\generated\images\rec_2309.png,0
2863,E:\ImageQant\data\generated\images\rec_2863.png,0
3669,E:\ImageQant\data\generated\images\rec_3669.png,0
3956,E:\ImageQant\data\generated\images\rec_3956.png,0
1797,E:\ImageQant\data\generated\images\rec_1797.png,1
1212,E:\ImageQant\data\generated\images\rec_1212.png,0
424,E:\ImageQant\data\generated\images\rec_424.png,0
778,E:\ImageQant\data\generated\images\rec_778.png,0
3036,E:\ImageQant\data\generated\images\rec_3036.png,1
3603,E:\ImageQant\data\generated\images\rec_3603.png,0
1667,E:\ImageQant\data\generated\images\rec_1667.png,0
3817,E:\ImageQant\data\generated\images\rec_3817.png,0
2305,E:\ImageQant\data\generated\images\rec_2305.png,0
3122,E:\ImageQant\data\generated\images\rec_3122.png,0
913,E:\ImageQant\data\generated\images\rec_913.png,0
653,E:\ImageQant\data\generated\images\rec_653.png,0
75,E:\ImageQant\data\generated\images\rec_75.png,1
4342,E:\ImageQant\data\generated\images\rec_4342.png,1
4316,E:\ImageQant\data\generated\images\rec_4316.png,0
3648,E:\ImageQant\data\generated\images\rec_3648.png,0
435,E:\ImageQant\data\generated\images\rec_435.png,0
34,E:\ImageQant\data\generated\images\rec_34.png,0
2182,E:\ImageQant\data\generated\images\rec_2182.png,0
1531,E:\ImageQant\data\generated\images\rec_1531.png,0
2963,E:\ImageQant\data\generated\images\rec_2963.png,0
3616,E:\ImageQant\data\generated\images\rec_3616.png,0
551,E:\ImageQant\data\generated\images\rec_551.png,1
3825,E:\ImageQant\data\generated\images\rec_3825.png,1
765,E:\ImageQant\data\generated\images\rec_765.png,0
950,E:\ImageQant\data\generated\images\rec_950.png,0
2258,E:\ImageQant\data\generated\images\rec_2258.png,1
570,E:\ImageQant\data\generated\images\rec_570.png,0
3721,E:\ImageQant\data\generated\images\rec_3721.png,1
3697,E:\ImageQant\data\generated\images\rec_3697.png,0
3044,E:\ImageQant\data\generated\images\rec_3044.png,0
2397,E:\ImageQant\data\generated\images\rec_2397.png,0
3615,E:\ImageQant\data\generated\images\rec_3615.png,1
628,E:\ImageQant\data\generated\images\rec_628.png,0
4131,E:\ImageQant\data\generated\images\rec_4131.png,0
3396,E:\ImageQant\data\generated\images\rec_3396.png,0
1753,E:\ImageQant\data\generated\images\rec_1753.png,0
2646,E:\ImageQant\data\generated\images\rec_2646.png,0
2795,E:\ImageQant\data\generated\images\rec_2795.png,0
29,E:\ImageQant\data\generated\images\rec_29.png,0
3715,E:\ImageQant\data\generated\images\rec_3715.png,0
2391,E:\ImageQant\data\generated\images\rec_2391.png,1
3140,E:\ImageQant\data\generated\images\rec_3140.png,0
436,E:\ImageQant\data\generated\images\rec_436.png,0
799,E:\ImageQant\data\generated\images\rec_799.png,0
476,E:\ImageQant\data\generated\images\rec_476.png,1
3257,E:\ImageQant\data\generated\images\rec_3257.png,0
518,E:\ImageQant\data\generated\images\rec_518.png,1
2029,E:\ImageQant\data\generated\images\rec_2029.png,0
613,E:\ImageQant\data\generated\images\rec_613.png,0
214,E:\ImageQant\data\generated\images\rec_214.png,0
2376,E:\ImageQant\data\generated\images\rec_2376.png,0
3130,E:\ImageQant\data\generated\images\rec_3130.png,0
1691,E:\ImageQant\data\generated\images\rec_1691.png,1
3840,E:\ImageQant\data\generated\images\rec_3840.png,0
718,E:\ImageQant\data\generated\images\rec_718.png,0
3253,E:\ImageQant\data\generated\images\rec_3253.png,1
4313,E:\ImageQant\data\generated\images\rec_4313.png,0
2128,E:\ImageQant\data\generated\images\rec_2128.png,1
3009,E:\ImageQant\data\generated\images\rec_3009.png,0
3876,E:\ImageQant\data\generated\images\rec_3876.png,1
2677,E:\ImageQant\data\generated\images\rec_2677.png,0
1446,E:\ImageQant\data\generated\images\rec_1446.png,1
3335,E:\ImageQant\data\generated\images\rec_3335.png,0
737,E:\ImageQant\data\generated\images\rec_737.png,1
2925,E:\ImageQant\data\generated\images\rec_2925.png,0
1525,E:\ImageQant\data\generated\images\rec_1525.png,0
4273,E:\ImageQant\data\generated\images\rec_4273.png,0
3028,E:\ImageQant\data\generated\images\rec_3028.png,0
2188,E:\ImageQant\data\generated\images\rec_2188.png,0
2878,E:\ImageQant\data\generated\images\rec_2878.png,1
1025,E:\ImageQant\data\generated\images\rec_1025.png,1
1396,E:\ImageQant\data\generated\images\rec_1396.png,0
3846,E:\ImageQant\data\generated\images\rec_3846.png,1
2747,E:\ImageQant\data\generated\images\rec_2747.png,1
1435,E:\ImageQant\data\generated\images\rec_1435.png,1
3631,E:\ImageQant\data\generated\images\rec_3631.png,1
733,E:\ImageQant\data\generated\images\rec_733.png,0
2225,E:\ImageQant\data\generated\images\rec_2225.png,1
2375,E:\ImageQant\data\generated\images\rec_2375.png,1
1298,E:\ImageQant\data\generated\images\rec_1298.png,0
4228,E:\ImageQant\data\generated\images\rec_4228.png,0
2666,E:\ImageQant\data\generated\images\rec_2666.png,0
2877,E:\ImageQant\data\generated\images\rec_2877.png,0
4360,E:\ImageQant\data\generated\images\rec_4360.png,0
2937,E:\ImageQant\data\generated\images\rec_2937.png,1
4064,E:\ImageQant\data\generated\images\rec_4064.png,0
2536,E:\ImageQant\data\generated\images\rec_2536.png,0
1478,E:\ImageQant\data\generated\images\rec_1478.png,1
1428,E:\ImageQant\data\generated\images\rec_1428.png,0
1662,E:\ImageQant\data\generated\images\rec_1662.png,0
1773,E:\ImageQant\data\generated\images\rec_1773.png,0
1787,E:\ImageQant\data\generated\images\rec_1787.png,0
2819,E:\ImageQant\data\generated\images\rec_2819.png,0
3270,E:\ImageQant\data\generated\images\rec_3270.png,1
4204,E:\ImageQant\data\generated\images\rec_4204.png,1
2086,E:\ImageQant\data\generated\images\rec_2086.png,1
4200,E:\ImageQant\data\generated\images\rec_4200.png,0
1834,E:\ImageQant\data\generated\images\rec_1834.png,0
3353,E:\ImageQant\data\generated\images\rec_3353.png,0
1067,E:\ImageQant\data\generated\images\rec_1067.png,0
4401,E:\ImageQant\data\generated\images\rec_4401.png,1
3921,E:\ImageQant\data\generated\images\rec_3921.png,0
615,E:\ImageQant\data\generated\images\rec_615.png,0
1028,E:\ImageQant\data\generated\images\rec_1028.png,0
657,E:\ImageQant\data\generated\images\rec_657.png,0
731,E:\ImageQant\data\generated\images\rec_731.png,0
3767,E:\ImageQant\data\generated\images\rec_3767.png,1
3984,E:\ImageQant\data\generated\images\rec_3984.png,1
3585,E:\ImageQant\data\generated\images\rec_3585.png,1
3617,E:\ImageQant\data\generated\images\rec_3617.png,1
120,E:\ImageQant\data\generated\images\rec_120.png,1
959,E:\ImageQant\data\generated\images\rec_959.png,1
2135,E:\ImageQant\data\generated\images\rec_2135.png,1
3296,E:\ImageQant\data\generated\images\rec_3296.png,0
3495,E:\ImageQant\data\generated\images\rec_3495.png,0
3907,E:\ImageQant\data\generated\images\rec_3907.png,0
2296,E:\ImageQant\data\generated\images\rec_2296.png,1
851,E:\ImageQant\data\generated\images\rec_851.png,0
4321,E:\ImageQant\data\generated\images\rec_4321.png,0
2547,E:\ImageQant\data\generated\images\rec_2547.png,0
557,E:\ImageQant\data\generated\images\rec_557.png,0
112,E:\ImageQant\data\generated\images\rec_112.png,0
459,E:\ImageQant\data\generated\images\rec_459.png,0
3139,E:\ImageQant\data\generated\images\rec_3139.png,0
368,E:\ImageQant\data\generated\images\rec_368.png,0
4277,E:\ImageQant\data\generated\images\rec_4277.png,1
3834,E:\ImageQant\data\generated\images\rec_3834.png,0
2390,E:\ImageQant\data\generated\images\rec_2390.png,1
3427,E:\ImageQant\data\generated\images\rec_3427.png,0
3131,E:\ImageQant\data\generated\images\rec_3131.png,0
392,E:\ImageQant\data\generated\images\rec_392.png,1
1231,E:\ImageQant\data\generated\images\rec_1231.png,0
3458,E:\ImageQant\data\generated\images\rec_3458.png,0
3266,E:\ImageQant\data\generated\images\rec_3266.png,0
944,E:\ImageQant\data\generated\images\rec_944.png,0
170,E:\ImageQant\data\generated\images\rec_170.png,0
3894,E:\ImageQant\data\generated\images\rec_3894.png,0
2824,E:\ImageQant\data\generated\images\rec_2824.png,0
796,E:\ImageQant\data\generated\images\rec_796.png,0
1198,E:\ImageQant\data\generated\images\rec_1198.png,0
1864,E:\ImageQant\data\generated\images\rec_1864.png,1
2051,E:\ImageQant\data\generated\images\rec_2051.png,0
3302,E:\ImageQant\data\generated\images\rec_3302.png,0
316,E:\ImageQant\data\generated\images\rec_316.png,0
2692,E:\ImageQant\data\generated\images\rec_2692.png,0
3618,E:\ImageQant\data\generated\images\rec_3618.png,0
3181,E:\ImageQant\data\generated\images\rec_3181.png,1
3906,E:\ImageQant\data\generated\images\rec_3906.png,0
3549,E:\ImageQant\data\generated\images\rec_3549.png,0
948,E:\ImageQant\data\generated\images\rec_948.png,0
1269,E:\ImageQant\data\generated\images\rec_1269.png,1
3743,E:\ImageQant\data\generated\images\rec_3743.png,0
2429,E:\ImageQant\data\generated\images\rec_2429.png,1
2055,E:\ImageQant\data\generated\images\rec_2055.png,0
862,E:\ImageQant\data\generated\images\rec_862.png,1
2215,E:\ImageQant\data\generated\images\rec_2215.png,0
216,E:\ImageQant\data\generated\images\rec_216.png,0
2329,E:\ImageQant\data\generated\images\rec_2329.png,1
1203,E:\ImageQant\data\generated\images\rec_1203.png,0
1489,E:\ImageQant\data\generated\images\rec_1489.png,0
2687,E:\ImageQant\data\generated\images\rec_2687.png,1
2491,E:\ImageQant\data\generated\images\rec_2491.png,0
602,E:\ImageQant\data\generated\images\rec_602.png,0
2010,E:\ImageQant\data\generated\images\rec_2010.png,0
2886,E:\ImageQant\data\generated\images\rec_2886.png,0
183,E:\ImageQant\data\generated\images\rec_183.png,1
1443,E:\ImageQant\data\generated\images\rec_1443.png,1
2725,E:\ImageQant\data\generated\images\rec_2725.png,0
3860,E:\ImageQant\data\generated\images\rec_3860.png,1
2527,E:\ImageQant\data\generated\images\rec_2527.png,0
3175,E:\ImageQant\data\generated\images\rec_3175.png,1
4178,E:\ImageQant\data\generated\images\rec_4178.png,0
2507,E:\ImageQant\data\generated\images\rec_2507.png,0
4404,E:\ImageQant\data\generated\images\rec_4404.png,1
3374,E:\ImageQant\data\generated\images\rec_3374.png,0
2994,E:\ImageQant\data\generated\images\rec_2994.png,0
1559,E:\ImageQant\data\generated\images\rec_1559.png,0
1830,E:\ImageQant\data\generated\images\rec_1830.png,1
1661,E:\ImageQant\data\generated\images\rec_1661.png,0
55,E:\ImageQant\data\generated\images\rec_55.png,0
4015,E:\ImageQant\data\generated\images\rec_4015.png,1
2162,E:\ImageQant\data\generated\images\rec_2162.png,1
2955,E:\ImageQant\data\generated\images\rec_2955.png,0
3684,E:\ImageQant\data\generated\images\rec_3684.png,1
3132,E:\ImageQant\data\generated\images\rec_3132.png,0
1668,E:\ImageQant\data\generated\images\rec_1668.png,1
3468,E:\ImageQant\data\generated\images\rec_3468.png,0
3950,E:\ImageQant\data\generated\images\rec_3950.png,1
2260,E:\ImageQant\data\generated\images\rec_2260.png,0
2936,E:\ImageQant\data\generated\images\rec_2936.png,1
745,E:\ImageQant\data\generated\images\rec_745.png,1
3629,E:\ImageQant\data\generated\images\rec_3629.png,0
1373,E:\ImageQant\data\generated\images\rec_1373.png,0
3537,E:\ImageQant\data\generated\images\rec_3537.png,1
2720,E:\ImageQant\data\generated\images\rec_2720.png,0
2034,E:\ImageQant\data\generated\images\rec_2034.png,0
2983,E:\ImageQant\data\generated\images\rec_2983.png,0
1734,E:\ImageQant\data\generated\images\rec_1734.png,1
1297,E:\ImageQant\data\generated\images\rec_1297.png,1
2573,E:\ImageQant\data\generated\images\rec_2573.png,0
26,E:\ImageQant\data\generated\images\rec_26.png,0
4243,E:\ImageQant\data\generated\images\rec_4243.png,0
1035,E:\ImageQant\data\generated\images\rec_1035.png,0
1983,E:\ImageQant\data\generated\images\rec_1983.png,0
2445,E:\ImageQant\data\generated\images\rec_2445.png,0
3419,E:\ImageQant\data\generated\images\rec_3419.png,0
1391,E:\ImageQant\data\generated\images\rec_1391.png,0
3163,E:\ImageQant\data\generated\images\rec_3163.png,0
2753,E:\ImageQant\data\generated\images\rec_2753.png,0
2415,E:\ImageQant\data\generated\images\rec_2415.png,1
674,E:\ImageQant\data\generated\images\rec_674.png,0
490,E:\ImageQant\data\generated\images\rec_490.png,0
3378,E:\ImageQant\data\generated\images\rec_3378.png,0
2368,E:\ImageQant\data\generated\images\rec_2368.png,0
2864,E:\ImageQant\data\generated\images\rec_2864.png,1
4343,E:\ImageQant\data\generated\images\rec_4343.png,0
3391,E:\ImageQant\data\generated\images\rec_3391.png,0
1418,E:\ImageQant\data\generated\images\rec_1418.png,0
514,E:\ImageQant\data\generated\images\rec_514.png,1
381,E:\ImageQant\data\generated\images\rec_381.png,0
3839,E:\ImageQant\data\generated\images\rec_3839.png,1
2109,E:\ImageQant\data\generated\images\rec_2109.png,0
554,E:\ImageQant\data\generated\images\rec_554.png,1
3053,E:\ImageQant\data\generated\images\rec_3053.png,1
370,E:\ImageQant\data\generated\images\rec_370.png,0
951,E:\ImageQant\data\generated\images\rec_951.png,1
3898,E:\ImageQant\data\generated\images\rec_3898.png,0
2600,E:\ImageQant\data\generated\images\rec_2600.png,1
4024,E:\ImageQant\data\generated\images\rec_4024.png,0
735,E:\ImageQant\data\generated\images\rec_735.png,0
2953,E:\ImageQant\data\generated\images\rec_2953.png,1
1134,E:\ImageQant\data\generated\images\rec_1134.png,1
1264,E:\ImageQant\data\generated\images\rec_1264.png,0
1441,E:\ImageQant\data\generated\images\rec_1441.png,0
95,E:\ImageQant\data\generated\images\rec_95.png,0
3418,E:\ImageQant\data\generated\images\rec_3418.png,0
3695,E:\ImageQant\data\generated\images\rec_3695.png,1
4203,E:\ImageQant\data\generated\images\rec_4203.png,0
146,E:\ImageQant\data\generated\images\rec_146.png,1
812,E:\ImageQant\data\generated\images\rec_812.png,0
2311,E:\ImageQant\data\generated\images\rec_2311.png,0
3477,E:\ImageQant\data\generated\images\rec_3477.png,1
4196,E:\ImageQant\data\generated\images\rec_4196.png,0
2642,E:\ImageQant\data\generated\images\rec_2642.png,1
2927,E:\ImageQant\data\generated\images\rec_2927.png,0
3255,E:\ImageQant\data\generated\images\rec_3255.png,0
2717,E:\ImageQant\data\generated\images\rec_2717.png,0
3217,E:\ImageQant\data\generated\images\rec_3217.png,0
1343,E:\ImageQant\data\generated\images\rec_1343.png,0
3416,E:\ImageQant\data\generated\images\rec_3416.png,0
2053,E:\ImageQant\data\generated\images\rec_2053.png,0
1042,E:\ImageQant\data\generated\images\rec_1042.png,0
1894,E:\ImageQant\data\generated\images\rec_1894.png,0
1776,E:\ImageQant\data\generated\images\rec_1776.png,0
2828,E:\ImageQant\data\generated\images\rec_2828.png,0
1151,E:\ImageQant\data\generated\images\rec_1151.png,1
2971,E:\ImageQant\data\generated\images\rec_2971.png,1
2832,E:\ImageQant\data\generated\images\rec_2832.png,0
3521,E:\ImageQant\data\generated\images\rec_3521.png,1
1177,E:\ImageQant\data\generated\images\rec_1177.png,0
4315,E:\ImageQant\data\generated\images\rec_4315.png,1
964,E:\ImageQant\data\generated\images\rec_964.png,0
344,E:\ImageQant\data\generated\images\rec_344.png,0
1723,E:\ImageQant\data\generated\images\rec_1723.png,0
298,E:\ImageQant\data\generated\images\rec_298.png,0
3720,E:\ImageQant\data\generated\images\rec_3720.png,0
2208,E:\ImageQant\data\generated\images\rec_2208.png,0
546,E:\ImageQant\data\generated\images\rec_546.png,0
3870,E:\ImageQant\data\generated\images\rec_3870.png,0
4417,E:\ImageQant\data\generated\images\rec_4417.png,0
3478,E:\ImageQant\data\generated\images\rec_3478.png,0
1924,E:\ImageQant\data\generated\images\rec_1924.png,1
2136,E:\ImageQant\data\generated\images\rec_2136.png,0
1259,E:\ImageQant\data\generated\images\rec_1259.png,0
3315,E:\ImageQant\data\generated\images\rec_3315.png,0
2191,E:\ImageQant\data\generated\images\rec_2191.png,1
1844,E:\ImageQant\data\generated\images\rec_1844.png,0
4364,E:\ImageQant\data\generated\images\rec_4364.png,0
2505,E:\ImageQant\data\generated\images\rec_2505.png,0
349,E:\ImageQant\data\generated\images\rec_349.png,0
3903,E:\ImageQant\data\generated\images\rec_3903.png,1
3164,E:\ImageQant\data\generated\images\rec_3164.png,0
299,E:\ImageQant\data\generated\images\rec_299.png,0
3972,E:\ImageQant\data\generated\images\rec_3972.png,0
633,E:\ImageQant\data\generated\images\rec_633.png,0
499,E:\ImageQant\data\generated\images\rec_499.png,0
1137,E:\ImageQant\data\generated\images\rec_1137.png,1
144,E:\ImageQant\data\generated\images\rec_144.png,0
3443,E:\ImageQant\data\generated\images\rec_3443.png,0
1482,E:\ImageQant\data\generated\images\rec_1482.png,0
2361,E:\ImageQant\data\generated\images\rec_2361.png,1
1887,E:\ImageQant\data\generated\images\rec_1887.png,1
1812,E:\ImageQant\data\generated\images\rec_1812.png,1
10,E:\ImageQant\data\generated\images\rec_10.png,0
624,E:\ImageQant\data\generated\images\rec_624.png,1
212,E:\ImageQant\data\generated\images\rec_212.png,0
2301,E:\ImageQant\data\generated\images\rec_2301.png,0
249,E:\ImageQant\data\generated\images\rec_249.png,0
2502,E:\ImageQant\data\generated\images\rec_2502.png,0
1973,E:\ImageQant\data\generated\images\rec_1973.png,0
1475,E:\ImageQant\data\generated\images\rec_1475.png,0
3202,E:\ImageQant\data\generated\images\rec_3202.png,0
2194,E:\ImageQant\data\generated\images\rec_2194.png,0
3595,E:\ImageQant\data\generated\images\rec_3595.png,1
3976,E:\ImageQant\data\generated\images\rec_3976.png,0
152,E:\ImageQant\data\generated\images\rec_152.png,0
1432,E:\ImageQant\data\generated\images\rec_1432.png,0
2870,E:\ImageQant\data\generated\images\rec_2870.png,0
1861,E:\ImageQant\data\generated\images\rec_1861.png,0
547,E:\ImageQant\data\generated\images\rec_547.png,0
1133,E:\ImageQant\data\generated\images\rec_1133.png,0
1401,E:\ImageQant\data\generated\images\rec_1401.png,0
984,E:\ImageQant\data\generated\images\rec_984.png,1
2954,E:\ImageQant\data\generated\images\rec_2954.png,0
